record_id,country,state_emirate,city_tier,economic_zone,industry,company_size,job_category,job_title,job_level,age_group,gender,education_level,years_of_experience,employment_type,remote_work_percentage,automation_risk_score,ai_augmentation_potential,ai_exposure_index,task_automation_percentage,ai_collaboration_score,company_ai_adoption_level,ai_tool_usage_frequency,generative_ai_usage,ai_implementation_year,job_transformation_stage,primary_skill_type,technical_skill_score,soft_skill_score,digital_literacy_score,ai_literacy_score,skill_gap_index,reskilling_urgency_score,annual_training_hours,employer_training_investment_usd,certifications_held,annual_salary_usd,salary_growth_rate_yoy,job_security_index,job_displacement_probability,career_growth_potential,new_role_emergence_score,productivity_index,productivity_change_with_ai,labor_market_demand_index,wage_premium_for_ai_skills,observation_year,demand_forecast_2025,demand_forecast_2030,estimated_years_to_significant_automation,workforce_transition_timeline,projected_salary_2030_usd,ai_anxiety_level,ai_optimism_level,reskilling_willingness,technology_acceptance_score,job_satisfaction_score,work_life_balance_score,ai_benefit_perception,career_pivot_consideration,company_ai_investment_millions,department,team_size,ai_tools_available_count,organizational_ai_culture_score
3226,India,Uttar Pradesh,Tier 2,Mixed,Retail & E-commerce,Small,Engineering & Technical,Network Engineer,Senior,18-24,Male,Bachelor,0,Full-time,23,35.7,100.0,91.7,29.9,100.0,48.8,Never,False,2021,Optimized,Technical,62.4,68.8,98.8,68.6,2.6,18.6,98,49.0,0,25919,1.7,52.4,31.2,100.0,75.0,80.1,43.1,72.0,34.5,2021,Stable,Stable,16,Long-term (5-10yr),29184,2,3,5,100.0,46.9,31.2,Neutral,False,0.85,Administration,19,8,62.5
3227,UAE,Abu Dhabi,Major,Administrative,Education,Enterprise,Engineering & Technical,DevOps Engineer,Manager,65+,Female,Associate,40,Full-time,37,29.5,100.0,100.0,24.8,98.4,100.0,Weekly,True,2015,Scaling,Managerial,100.0,88.6,100.0,100.0,0.0,0.2,95,25000.0,9,177909,3.6,71.0,40.3,86.5,73.4,141.8,40.2,97.0,34.2,2029,Growing,Growing,15,Medium-term (3-5yr),182976,5,4,3,70.3,100.0,55.6,Very Positive,True,4946.0,Operations,46,6,98.2
3228,India,Andaman and Nicobar Islands,Tier 3,Administrative,Healthcare,Large,Human Resources,HR Manager,Senior,35-44,Male,Master,15,Full-time,38,22.4,71.7,70.3,24.5,67.2,62.4,Rarely,True,2020,Scaling,Interpersonal,100.0,100.0,95.5,48.1,21.6,18.6,72,7564.09,4,34040,7.4,79.6,0.0,70.6,55.3,134.2,26.6,94.7,16.6,2026,Growing,High Growth,20,Long-term (5-10yr),31723,3,4,3,100.0,50.7,29.7,Positive,False,250.03,Legal,23,4,59.8
3229,India,Tamil Nadu,Tier 1,Tech Hub,Technology,Enterprise,Customer Service,Customer Success Manager,Entry,35-44,Male,Bachelor,16,Full-time,5,30.3,100.0,98.8,17.6,94.5,100.0,Daily,False,2018,Pre-AI,Interpersonal,45.5,57.0,43.0,59.1,46.4,30.0,54,15907.77,4,16465,4.7,68.6,5.2,86.5,76.1,108.1,42.5,54.6,26.8,2020,Stable,High Growth,14,Medium-term (3-5yr),19321,3,3,4,64.8,85.4,56.4,Negative,True,2240.8,Engineering,151,11,100.0
3230,India,Assam,Tier 3,Mixed,Healthcare,Medium,Data & Analytics,Data Engineer,Mid,25-34,Male,Bachelor,12,Full-time,37,3.6,100.0,97.8,2.8,100.0,52.9,Daily,True,2019,Scaling,Analytical,70.0,63.2,64.8,69.4,26.9,28.1,29,2649.99,3,22003,7.6,79.4,4.7,100.0,57.5,114.7,10.1,98.1,23.8,2025,Stable,Growing,20,Stable,20436,3,5,3,93.5,100.0,62.3,Very Negative,False,32.38,Engineering,53,5,68.9
3231,UAE,Ajman,Secondary,Mixed,Retail & E-commerce,Medium,Administrative & Support,Data Entry Clerk,Lead,35-44,Female,High School,19,Contract,36,96.8,70.1,52.4,79.0,62.0,79.2,Daily,True,2028,Scaling,Interpersonal,93.7,74.5,82.6,69.6,13.6,40.0,88,6884.51,3,98042,10.9,30.0,78.3,91.5,60.7,131.2,4.7,56.4,24.8,2028,Stable,Declining,6,Immediate,126752,5,3,3,76.3,54.2,97.4,Neutral,False,28.11,Engineering,18,11,84.5
3232,India,Telangana,Tier 1,Tech Hub,Technology,Enterprise,Customer Service,Customer Experience Analyst,Manager,18-24,Male,Doctorate,2,Full-time,65,52.8,84.8,88.3,61.6,72.2,100.0,Weekly,True,2016,Scaling,Interpersonal,72.7,100.0,73.7,89.9,27.5,18.2,59,14675.32,0,95180,15.4,42.4,27.7,89.5,50.7,108.6,43.0,61.7,28.8,2024,Growing,Growing,14,Short-term (1-2yr),110640,3,3,3,78.9,35.5,40.5,Very Positive,True,2951.92,Operations,177,13,86.1
3233,India,Tamil Nadu,Tier 1,Tech Hub,Manufacturing,Large,Customer Service,Client Relations Manager,Lead,35-44,Male,High School,18,Full-time,43,47.1,100.0,70.6,37.2,100.0,60.4,Monthly,False,2021,Scaling,Interpersonal,80.3,82.9,56.8,85.7,27.3,28.9,43,5512.97,4,51501,10.6,76.3,30.4,98.2,76.4,139.6,71.6,74.4,35.8,2026,Growing,Declining,11,Short-term (1-2yr),69423,3,3,3,78.5,38.6,61.5,Neutral,True,228.41,Human Resources,112,4,70.1
3234,India,Maharashtra,Tier 1,Financial Center,Finance & Banking,Large,Research & Development,Innovation Manager,Executive,18-24,Male,Master,14,Full-time,59,30.7,100.0,68.1,26.1,89.0,64.6,Rarely,False,2022,Optimized,Managerial,100.0,96.3,100.0,71.0,10.5,18.0,76,6765.25,3,229063,14.7,66.9,22.2,100.0,68.3,127.5,44.8,85.0,27.1,2022,Growing,High Growth,16,Medium-term (3-5yr),210266,1,5,5,100.0,79.3,25.4,Neutral,False,128.5,Design,73,14,51.1
3235,India,Uttar Pradesh,Tier 2,Mixed,Healthcare,Medium,Data & Analytics,Quantitative Analyst,Senior,45-54,Male,Bachelor,26,Contract,11,15.5,100.0,100.0,20.2,72.3,52.5,Hourly,True,2022,Early Adoption,Analytical,100.0,76.1,100.0,79.9,14.2,6.7,54,2532.3,6,38082,10.2,85.1,3.5,92.5,57.7,140.5,67.4,88.6,26.6,2028,Growing,High Growth,13,Medium-term (3-5yr),39366,3,3,4,100.0,79.0,54.0,Positive,False,11.5,Design,61,4,42.4
3236,UAE,Sharjah,Secondary,Industrial,Healthcare,Medium,Creative & Design,Motion Designer,Lead,45-54,Male,Master,33,Full-time,37,10.7,84.8,87.2,0.0,76.3,90.7,Daily,True,2025,Optimized,Creative,100.0,100.0,100.0,58.8,16.9,10.3,45,7357.97,9,130207,13.4,72.4,13.3,71.6,58.0,146.6,77.0,98.9,22.3,2028,Growing,High Growth,13,Long-term (5-10yr),155594,3,3,4,89.5,69.4,62.8,Positive,False,66.65,Administration,33,8,96.0
3237,UAE,Dubai,Major,Financial Center,Energy & Utilities,Small,Customer Service,Customer Success Manager,Senior,25-34,Male,Master,11,Full-time,94,38.4,100.0,100.0,43.6,91.1,58.4,Weekly,False,2022,AI-Native,Interpersonal,84.3,91.2,92.8,64.7,27.8,38.6,27,3109.89,2,131921,8.1,59.1,0.0,92.9,85.8,88.9,44.3,68.9,19.4,2027,High Growth,Declining,10,Medium-term (3-5yr),168689,4,4,4,86.8,65.3,66.7,Very Positive,True,10.44,Design,5,5,75.4
3238,India,Delhi NCT,Metro,Administrative,Manufacturing,Small,Engineering & Technical,Software Engineer,Lead,35-44,Male,Bachelor,18,Full-time,46,28.9,98.1,71.9,28.0,92.7,33.6,Rarely,True,2026,Pre-AI,Technical,100.0,88.0,92.3,78.0,11.3,24.9,50,663.24,3,57735,12.2,65.6,9.6,100.0,73.9,119.1,18.2,69.3,20.3,2026,Growing,Growing,17,Stable,67998,2,3,5,99.0,70.2,76.4,Neutral,False,0.69,Legal,9,4,42.4
3239,UAE,Dubai,Major,Financial Center,Manufacturing,Large,Sales & Marketing,Sales Director,Mid,18-24,Female,Master,0,Full-time,65,18.2,100.0,96.5,24.1,85.6,88.1,Daily,True,2017,Scaling,Interpersonal,57.8,81.6,76.8,23.2,31.4,22.6,90,20221.2,0,68218,4.0,77.5,9.3,96.9,68.9,120.6,34.4,100.0,16.9,2020,High Growth,Declining,18,Immediate,56279,3,4,2,92.9,97.1,88.9,Positive,True,508.63,Customer Support,40,15,71.8
3240,UAE,Dubai,Major,Financial Center,Transportation & Logistics,Small,Finance & Accounting,Financial Analyst,Lead,18-24,Male,Doctorate,4,Contract,37,58.7,100.0,72.8,46.2,93.4,56.4,Rarely,True,2018,Early Adoption,Analytical,87.9,87.9,100.0,56.6,16.0,20.5,104,3186.66,1,127105,4.9,42.2,43.0,100.0,81.1,150.0,37.8,41.4,26.2,2026,Declining,Growing,9,Immediate,162195,2,2,5,88.4,98.8,75.2,Positive,False,5.81,Research,6,7,56.1
3241,India,Telangana,Tier 1,Tech Hub,Technology,Medium,Administrative & Support,Executive Assistant,Lead,35-44,Male,Associate,22,Full-time,61,64.4,100.0,77.9,70.8,87.6,81.2,Monthly,True,2019,Optimized,Interpersonal,70.2,94.4,90.8,43.0,48.8,46.6,42,2987.89,5,84079,7.8,48.7,27.6,68.9,64.0,121.5,54.5,82.9,17.2,2020,Declining,Declining,9,Immediate,77905,4,4,4,91.9,58.8,63.0,Very Positive,False,7.69,Data Science,28,6,87.8
3242,India,Uttar Pradesh,Tier 2,Mixed,Education,Startup,Creative & Design,Copywriter,Mid,35-44,Male,Master,11,Full-time,0,55.0,92.9,68.1,43.5,69.5,53.4,Daily,False,2020,Optimized,Creative,88.3,77.1,68.8,52.3,40.8,22.3,38,0.0,3,22483,8.5,61.6,54.6,90.5,78.8,95.6,39.5,58.0,30.8,2027,Stable,High Growth,5,Long-term (5-10yr),32032,3,2,4,62.0,96.8,39.2,Positive,False,0.63,Research,9,6,58.9
3243,UAE,Dubai,Major,Financial Center,Manufacturing,Medium,Data & Analytics,Data Scientist,Mid,35-44,Female,Bachelor,19,Full-time,52,28.6,100.0,91.3,45.5,65.9,81.6,Weekly,True,2017,Early Adoption,Analytical,87.7,71.4,100.0,60.0,24.1,27.1,22,5998.91,3,91978,3.6,79.0,0.0,87.8,84.7,133.7,34.9,73.0,33.9,2028,Growing,Stable,13,Stable,96298,4,3,3,91.8,84.3,75.9,Positive,False,124.98,Research,49,13,90.6
3244,India,Maharashtra,Tier 1,Financial Center,Education,Enterprise,Finance & Accounting,Auditor,Mid,45-54,Male,Doctorate,25,Full-time,40,40.8,100.0,87.0,29.0,86.3,83.7,Rarely,True,2025,Scaling,Analytical,100.0,87.3,100.0,74.1,14.3,23.1,71,14896.18,5,36840,13.8,65.0,28.3,85.7,77.8,147.0,49.7,92.0,33.5,2025,Stable,Stable,12,Medium-term (3-5yr),48928,3,3,3,100.0,81.0,42.4,Negative,False,3298.75,Legal,53,9,78.8
3245,India,Tamil Nadu,Tier 1,Tech Hub,Finance & Banking,Small,Sales & Marketing,Sales Representative,Senior,25-34,Male,Doctorate,5,Full-time,0,46.5,100.0,87.4,50.3,98.4,47.8,Daily,False,2018,Optimized,Interpersonal,84.4,100.0,100.0,46.4,24.3,28.9,47,1869.51,1,57914,15.4,72.8,50.7,81.3,73.5,143.2,25.1,73.2,12.5,2027,Growing,High Growth,9,Long-term (5-10yr),84181,4,2,5,100.0,72.6,38.5,Neutral,False,2.73,Human Resources,23,5,51.5
3246,India,Delhi NCT,Metro,Administrative,Healthcare,Medium,Sales & Marketing,Sales Director,Senior,25-34,Female,Master,10,Full-time,50,15.8,100.0,90.5,7.5,100.0,64.2,Daily,True,2025,Scaling,Interpersonal,73.0,100.0,93.5,60.8,27.5,11.6,38,2171.89,3,47957,15.4,68.4,5.7,100.0,97.5,150.0,64.8,57.8,18.0,2025,Declining,Stable,10,Short-term (1-2yr),60055,2,4,4,96.5,68.1,75.9,Positive,True,31.88,Engineering,11,6,73.5
3247,UAE,Dubai,Major,Financial Center,Healthcare,Startup,Engineering & Technical,DevOps Engineer,Director,18-24,Male,Doctorate,6,Full-time,62,22.4,100.0,89.2,9.7,99.3,74.7,Daily,True,2019,Optimized,Managerial,100.0,90.6,100.0,88.7,0.0,8.3,85,1669.4,1,259830,5.5,85.8,10.3,100.0,93.2,137.8,39.8,94.4,42.9,2029,High Growth,High Growth,16,Medium-term (3-5yr),319842,4,5,5,100.0,75.1,38.8,Very Positive,False,2.8,Human Resources,3,5,68.1
3248,UAE,Ajman,Secondary,Mixed,Retail & E-commerce,Small,Sales & Marketing,Brand Manager,Mid,55-64,Male,Master,37,Contract,60,32.7,100.0,81.6,18.3,87.0,61.9,Hourly,True,2022,Scaling,Interpersonal,97.1,100.0,100.0,58.9,7.0,11.0,59,1307.03,7,96367,15.1,50.8,26.7,41.0,73.1,131.7,38.2,86.4,25.7,2022,Stable,Growing,13,Short-term (1-2yr),105734,4,5,3,90.6,59.8,64.8,Very Positive,True,10.18,Administration,13,6,78.1
3249,UAE,Dubai,Major,Financial Center,Media & Entertainment,Enterprise,Administrative & Support,Office Coordinator,Junior,18-24,Female,Bachelor,0,Full-time,91,92.9,100.0,71.7,79.4,70.7,100.0,Daily,True,2027,Scaling,Interpersonal,49.4,59.6,75.8,49.3,55.1,57.9,104,25000.0,2,45480,3.2,28.6,64.3,100.0,67.2,123.2,7.3,36.5,36.2,2027,Stable,Growing,3,Short-term (1-2yr),53454,5,3,5,100.0,78.8,83.4,Neutral,True,3993.8,Sales,240,16,100.0
3250,India,Maharashtra,Tier 1,Financial Center,Technology,Small,Administrative & Support,Office Manager,Mid,65+,Male,Bachelor,40,Part-time,7,64.1,89.7,63.9,59.6,79.6,49.3,Monthly,True,2021,Optimized,Interpersonal,77.3,78.3,93.2,69.5,18.1,19.4,38,602.92,9,48199,1.2,49.9,35.8,66.8,61.8,126.1,24.8,58.8,31.2,2023,Growing,Declining,6,Medium-term (3-5yr),52358,5,3,2,64.0,71.8,38.4,Positive,False,1.09,Administration,10,7,60.0
3251,India,Maharashtra,Tier 1,Financial Center,Technology,Startup,Operations & Logistics,Distribution Manager,Senior,35-44,Female,Bachelor,19,Freelance,17,39.3,100.0,78.6,48.2,95.1,86.9,Daily,True,2022,Optimized,Manual,84.3,100.0,100.0,93.1,0.0,18.9,94,539.71,4,60567,3.5,67.1,43.0,92.4,57.5,122.5,45.4,78.9,31.1,2024,High Growth,Growing,16,Long-term (5-10yr),53774,3,4,5,93.5,84.9,50.9,Very Positive,False,0.3,Customer Support,5,12,100.0
3252,India,Maharashtra,Tier 1,Financial Center,Retail & E-commerce,Enterprise,Creative & Design,Graphic Designer,Entry,35-44,Male,Bachelor,5,Full-time,14,61.9,74.1,78.0,49.6,69.8,79.3,Weekly,True,2016,Scaling,Creative,41.2,31.5,62.2,59.2,46.0,51.4,80,16227.84,3,12771,-1.2,58.0,47.4,78.2,48.2,124.4,38.5,71.2,35.0,2028,Growing,Stable,6,Long-term (5-10yr),18929,3,3,3,89.1,91.7,31.2,Positive,False,2989.86,Operations,154,12,71.4
3253,India,Madhya Pradesh,Tier 2,Industrial,Finance & Banking,Medium,Finance & Accounting,Controller,Junior,45-54,Male,Bachelor,23,Full-time,56,39.4,100.0,66.0,6.1,73.1,41.0,Weekly,False,2015,Early Adoption,Analytical,73.4,55.1,72.5,74.5,45.3,55.5,16,1096.49,4,21184,10.2,73.4,26.5,100.0,57.8,112.9,52.4,50.5,23.6,2028,High Growth,Stable,13,Long-term (5-10yr),29510,3,4,4,83.5,86.2,70.5,Positive,False,7.48,Design,22,4,39.0
3254,UAE,Abu Dhabi,Major,Administrative,Energy & Utilities,Large,Engineering & Technical,Network Engineer,Mid,45-54,Male,Bachelor,29,Full-time,42,44.2,98.8,92.5,28.2,82.9,99.7,Monthly,True,2016,Early Adoption,Technical,96.3,74.7,100.0,67.0,18.2,39.3,117,21001.41,6,109354,7.1,73.3,27.1,82.8,65.8,150.0,48.2,56.2,33.8,2028,Stable,Declining,13,Long-term (5-10yr),146473,4,3,5,78.3,59.2,89.8,Very Positive,False,774.78,Operations,74,14,98.7
3255,India,Tamil Nadu,Tier 1,Tech Hub,Healthcare,Enterprise,Administrative & Support,Document Specialist,Mid,55-64,Female,High School,38,Full-time,44,93.0,80.1,82.0,88.1,53.5,87.3,Weekly,False,2015,Early Adoption,Interpersonal,67.9,82.1,86.6,60.5,43.5,56.6,114,15029.76,8,35366,4.6,39.8,57.8,73.2,75.1,134.7,11.6,63.1,14.1,2026,Declining,Declining,2,Medium-term (3-5yr),42122,5,3,3,98.2,51.9,35.4,Positive,False,680.06,Data Science,126,11,97.5
3256,India,Rajasthan,Tier 2,Mixed,Technology,Startup,Research & Development,Lab Technician,Lead,65+,Male,Bachelor,40,Full-time,38,49.6,81.4,57.7,44.6,62.0,73.1,Weekly,True,2019,AI-Native,Technical,98.4,100.0,100.0,63.7,24.6,32.0,72,1147.44,9,64797,9.8,77.4,57.2,45.1,64.0,150.0,54.2,58.0,32.8,2022,High Growth,High Growth,11,Stable,64867,4,3,3,85.3,87.3,52.3,Neutral,True,0.4,Sales,12,8,66.3
3257,India,Odisha,Tier 2,Industrial,Technology,Startup,Research & Development,Research Scientist,Mid,35-44,Male,Master,15,Full-time,47,23.8,100.0,59.6,22.1,84.3,48.1,Rarely,True,2019,Pre-AI,Technical,68.5,87.6,59.8,43.3,51.0,20.3,47,970.0,3,30179,3.4,68.1,21.5,87.6,74.9,138.4,9.1,82.4,12.8,2023,Declining,Growing,12,Medium-term (3-5yr),38287,3,4,3,98.6,60.5,71.3,Neutral,False,0.33,Sales,7,3,59.1
3258,India,Karnataka,Tier 1,Tech Hub,Manufacturing,Startup,Sales & Marketing,Account Manager,Entry,35-44,Male,Master,12,Full-time,37,43.9,70.9,78.0,25.3,57.6,59.1,Monthly,False,2026,AI-Native,Interpersonal,54.0,68.6,78.9,53.3,50.4,36.9,75,608.82,3,15865,8.0,61.8,9.7,76.7,69.9,110.7,32.1,56.0,19.7,2026,Stable,High Growth,17,Medium-term (3-5yr),18769,2,3,5,85.3,66.6,79.4,Very Negative,False,0.76,Engineering,8,10,65.0
3259,India,Kerala,Tier 2,Mixed,Manufacturing,Small,Research & Development,Research Scientist,Mid,25-34,Male,Bachelor,4,Full-time,52,28.6,100.0,70.9,0.0,72.3,46.0,Rarely,True,2026,AI-Native,Technical,55.1,75.5,85.1,49.5,35.9,27.2,85,1295.09,0,21801,14.0,54.4,19.3,93.7,59.8,110.6,45.9,50.5,24.6,2026,Growing,Growing,15,Short-term (1-2yr),25443,3,2,5,95.2,76.0,44.9,Negative,True,1.18,Engineering,17,4,40.4
3260,UAE,Dubai,Major,Financial Center,Finance & Banking,Startup,Finance & Accounting,Treasury Analyst,Senior,18-24,Female,High School,4,Full-time,35,64.3,70.1,91.2,63.4,45.3,70.7,Rarely,True,2024,Early Adoption,Analytical,59.4,46.7,75.0,43.1,27.7,34.1,57,2524.47,0,113175,1.2,43.4,44.5,100.0,65.6,122.7,37.6,100.0,17.0,2024,Declining,Stable,12,Long-term (5-10yr),109503,4,4,3,81.9,66.2,74.3,Negative,False,2.25,Design,3,14,74.7
3261,India,Haryana,Tier 1,Tech Hub,Manufacturing,Small,Administrative & Support,Document Specialist,Senior,35-44,Male,Master,16,Full-time,36,94.4,81.2,88.3,79.2,61.6,65.4,Weekly,True,2020,Pre-AI,Interpersonal,86.2,73.9,91.8,79.5,15.5,33.7,81,1033.46,4,48470,7.9,32.3,68.1,91.2,55.4,106.2,27.6,45.5,22.1,2020,Declining,Stable,3,Medium-term (3-5yr),62771,5,3,4,91.7,83.0,48.4,Very Positive,False,3.02,Customer Support,21,5,71.7
3262,India,Telangana,Tier 1,Tech Hub,Technology,Enterprise,Research & Development,Lab Technician,Mid,25-34,Male,Master,5,Full-time,25,50.5,100.0,72.4,26.7,66.4,100.0,Never,True,2015,AI-Native,Technical,64.3,53.0,66.2,54.4,8.7,21.2,123,15983.09,1,34846,7.0,66.8,35.5,100.0,71.4,115.9,32.3,78.8,25.4,2021,Declining,Growing,11,Medium-term (3-5yr),37610,3,3,5,100.0,81.7,45.1,Positive,False,1992.48,Operations,43,12,98.2
3263,India,Karnataka,Tier 1,Tech Hub,Finance & Banking,Small,Operations & Logistics,Inventory Analyst,Junior,18-24,Male,Bachelor,0,Full-time,3,71.9,88.3,82.2,42.6,63.2,49.1,Monthly,False,2027,Optimized,Manual,51.7,56.9,77.9,47.6,54.3,48.9,38,0.0,0,19093,4.4,44.5,51.9,100.0,62.4,101.5,69.4,23.5,23.5,2027,Declining,Declining,4,Medium-term (3-5yr),27220,3,5,5,86.9,70.5,74.4,Positive,True,0.47,Human Resources,3,7,61.9
3264,India,Haryana,Tier 1,Tech Hub,Transportation & Logistics,Enterprise,Operations & Logistics,Supply Chain Manager,Director,18-24,Female,Master,8,Full-time,54,48.4,100.0,66.0,47.5,87.0,82.7,Daily,False,2022,Early Adoption,Managerial,100.0,91.2,94.5,71.3,18.1,30.5,143,15400.77,3,88526,5.7,53.3,53.0,94.8,84.7,131.8,11.6,65.4,29.6,2022,Stable,Declining,9,Immediate,98351,1,2,4,100.0,85.4,82.4,Neutral,False,1524.18,Legal,44,6,96.4
3265,India,Rajasthan,Tier 2,Mixed,Transportation & Logistics,Large,Creative & Design,Graphic Designer,Senior,18-24,Male,Master,0,Freelance,2,40.1,100.0,65.5,29.6,70.8,85.7,Never,True,2020,Pre-AI,Creative,75.7,62.9,55.4,58.0,32.9,35.6,93,7788.11,2,27915,7.5,46.2,35.6,100.0,70.9,130.9,46.8,67.0,32.4,2020,Stable,Declining,10,Short-term (1-2yr),34655,3,4,5,100.0,41.9,45.2,Very Negative,False,586.48,Data Science,39,14,80.1
3266,UAE,Dubai,Major,Financial Center,Energy & Utilities,Small,Human Resources,Talent Acquisition Lead,Mid,45-54,Female,Professional,21,Full-time,34,59.5,100.0,79.8,38.8,79.2,67.2,Rarely,True,2023,Optimized,Interpersonal,86.8,91.6,95.0,56.7,35.6,26.8,67,2158.38,4,127252,6.4,47.6,37.8,61.9,64.9,141.5,27.4,75.4,28.5,2023,High Growth,Declining,16,Long-term (5-10yr),131460,4,4,3,95.5,75.1,51.6,Positive,True,11.56,Sales,15,5,52.4
3267,India,Telangana,Tier 1,Tech Hub,Technology,Medium,Research & Development,Research Scientist,Entry,35-44,Male,Bachelor,10,Full-time,31,12.7,100.0,75.5,0.2,79.5,82.4,Monthly,True,2018,Early Adoption,Technical,43.9,54.4,60.2,54.4,37.6,23.6,100,2396.41,2,17982,14.0,77.6,11.3,86.5,62.0,78.5,73.1,74.1,13.5,2025,High Growth,Growing,16,Long-term (5-10yr),17902,3,4,4,84.1,73.0,65.0,Positive,False,36.94,Research,58,9,95.2
3268,UAE,Abu Dhabi,Major,Administrative,Media & Entertainment,Large,Administrative & Support,Administrative Assistant,Lead,45-54,Male,Associate,30,Full-time,0,94.7,92.2,65.7,83.6,73.2,84.9,Rarely,True,2018,Scaling,Interpersonal,93.9,100.0,100.0,68.7,24.3,49.3,96,18332.65,6,175298,4.9,35.0,75.0,81.0,62.7,149.2,38.4,56.2,32.2,2023,Declining,Declining,1,Medium-term (3-5yr),247284,5,5,3,85.4,74.2,42.1,Very Positive,False,405.44,Data Science,123,5,90.9
3269,India,Telangana,Tier 1,Tech Hub,Healthcare,Startup,Creative & Design,Video Editor,Mid,35-44,Male,Master,17,Full-time,46,46.8,93.8,91.2,37.7,80.0,57.1,Daily,True,2025,Early Adoption,Creative,81.7,77.2,94.7,54.5,21.8,24.8,32,249.9,4,33993,3.2,47.3,12.0,95.3,74.7,106.2,55.7,55.8,18.2,2028,Growing,Growing,13,Long-term (5-10yr),40730,3,3,4,92.2,97.2,42.8,Neutral,False,0.8,Marketing,9,7,71.1
3270,UAE,Dubai,Major,Financial Center,Professional Services,Enterprise,Sales & Marketing,Sales Director,Entry,25-34,Female,Associate,0,Full-time,75,24.9,97.8,100.0,2.8,100.0,99.6,Daily,False,2019,Scaling,Interpersonal,50.5,46.9,51.2,19.5,60.5,44.6,137,25000.0,1,35062,10.9,77.5,29.6,86.6,85.0,119.7,30.2,100.0,8.5,2025,Growing,High Growth,12,Long-term (5-10yr),36522,3,4,4,100.0,59.6,100.0,Neutral,True,3095.38,Administration,108,11,93.9
3271,UAE,Abu Dhabi,Major,Administrative,Education,Medium,Administrative & Support,Document Specialist,Mid,35-44,Male,Master,20,Full-time,39,95.6,58.9,70.8,86.5,54.2,77.7,Daily,True,2017,AI-Native,Interpersonal,76.9,80.5,100.0,29.2,27.6,48.0,84,7471.94,5,85541,0.7,30.1,58.9,85.5,39.2,120.7,36.9,71.4,21.4,2027,Growing,Declining,2,Short-term (1-2yr),100233,4,4,5,82.3,57.3,78.6,Neutral,False,27.04,Marketing,54,14,86.7
3272,India,Bihar,Tier 3,Mixed,Finance & Banking,Startup,Creative & Design,Video Editor,Senior,35-44,Male,Doctorate,19,Contract,1,46.2,76.0,63.4,33.0,43.8,53.6,Weekly,False,2018,Scaling,Creative,100.0,100.0,85.0,38.4,32.8,39.4,45,574.46,3,48509,10.9,61.1,25.4,64.2,50.9,150.0,26.0,80.8,22.6,2023,Stable,Stable,11,Long-term (5-10yr),62711,5,5,3,90.1,59.2,18.2,Positive,False,0.71,Human Resources,7,10,60.2
3273,India,West Bengal,Tier 1,Mixed,Retail & E-commerce,Small,Operations & Logistics,Warehouse Manager,Entry,18-24,Male,Bachelor,1,Full-time,52,71.6,98.6,55.8,77.4,100.0,53.0,Weekly,True,2026,AI-Native,Manual,38.4,40.4,51.4,40.3,69.9,66.6,66,0.0,6,8487,11.4,51.0,44.8,89.7,70.9,90.6,52.8,60.5,12.6,2028,Declining,Declining,1,Medium-term (3-5yr),10192,2,1,3,68.4,66.8,63.5,Neutral,False,3.88,Research,9,7,60.7
3274,UAE,Dubai,Major,Financial Center,Retail & E-commerce,Enterprise,Administrative & Support,Receptionist,Senior,18-24,Female,Master,1,Full-time,23,92.7,71.0,55.8,74.6,75.5,100.0,Daily,True,2020,Optimized,Interpersonal,75.7,81.1,89.0,61.2,41.6,46.0,94,25000.0,0,87658,4.0,32.5,81.5,100.0,57.6,99.0,14.2,78.2,24.7,2020,Stable,Stable,2,Short-term (1-2yr),128781,4,4,3,98.2,95.5,30.0,Very Negative,True,5000.0,Administration,73,19,100.0
3275,India,Uttar Pradesh,Tier 2,Mixed,Technology,Medium,Customer Service,Client Relations Manager,Mid,25-34,Female,Bachelor,5,Contract,47,35.0,73.9,70.4,27.8,77.5,68.2,Never,True,2023,Optimized,Interpersonal,48.3,77.8,86.3,53.5,21.0,25.4,97,2694.15,3,21824,9.6,68.2,16.1,84.2,60.1,128.9,38.3,90.8,25.4,2023,Growing,Growing,13,Immediate,21661,3,4,4,83.5,93.0,47.7,Very Negative,False,15.03,Operations,19,11,67.2
3276,India,Punjab,Tier 2,Mixed,Finance & Banking,Small,Sales & Marketing,Digital Marketing Specialist,Mid,45-54,Female,Master,26,Full-time,9,28.9,94.7,67.4,15.6,82.1,44.9,Daily,False,2025,Scaling,Interpersonal,85.8,100.0,97.7,66.1,6.9,7.2,42,2953.18,6,36994,11.0,86.5,20.9,80.0,61.6,148.6,39.2,80.5,29.1,2025,Growing,Stable,12,Medium-term (3-5yr),42009,2,3,2,74.4,79.8,62.4,Very Negative,False,1.67,Sales,17,9,40.8
3277,India,Telangana,Tier 1,Tech Hub,Technology,Small,Operations & Logistics,Supply Chain Manager,Senior,25-34,Male,Master,6,Full-time,23,47.5,92.3,65.6,31.9,82.8,39.2,Never,False,2023,Pre-AI,Manual,80.3,76.2,99.6,70.1,18.7,26.0,54,1541.44,5,59867,2.2,65.3,39.2,87.2,67.0,141.0,20.3,90.0,16.8,2028,High Growth,High Growth,10,Short-term (1-2yr),87886,5,4,4,100.0,76.7,82.2,Neutral,True,2.87,Operations,10,4,59.2
